raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/train/clip_fraction,raw/gen/train/learning_rate,raw/gen/train/n_updates,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/explained_variance,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_range,raw/gen/train/loss,raw/gen/train/approx_kl,raw/gen/train/entropy_loss,raw/gen/train/value_loss
14,130,1777664,440,0.014306640625,0.00010159090909090909,2165,-30.71058818876743,0.8265797048807144,-0.0006975029362365603,0.1,0.005100345239043236,0.0009424918,-0.07946695107966661,0.01297605731524527
15,139,1781760,439,0.010498046875,0.00010136363636363637,2170,-30.660321158468722,0.7928778380155563,-0.001371678477153182,0.1,0.0012489377986639738,0.0008655754,-0.06828015185892582,0.01904825584497303
16,149,1785856,438,0.013818359375,0.00010113636363636364,2175,-30.87140186339617,0.8142344206571579,-0.00031499731703661383,0.1,-0.0016702902503311634,0.0007189892,-0.07786197979003191,0.030160496616736053
17,158,1789952,438,0.007763671875,0.0001009090909090909,2180,-30.81540453225374,0.7706584632396698,-0.0005143441114341841,0.1,-0.0006728773005306721,0.00065708195,-0.061372760217636824,0.014246532006654888
18,168,1794048,436,0.0109375,0.00010068181818181819,2185,-30.729219928383827,0.8645739555358887,-5.409051664173603e-05,0.1,0.0005583895836025476,0.0008052897,-0.055186303332448006,0.009847260883543641
19,178,1798144,436,0.01572265625,0.00010045454545454546,2190,-30.81440059453249,0.8153440654277802,0.0001809152658097446,0.1,0.006962143816053867,0.0010883862,-0.06519885836169123,0.020660305069759487
20,187,1802240,436,0.0130859375,0.00010022727272727273,2195,-30.79738633483648,0.8054288625717163,-0.001411032141186297,0.1,0.0006030630320310593,0.00096248544,-0.05814464502036572,0.016796157613862307
1,3,1806336,1295,0.020751953125,0.0001,2200,-30.837054548859598,0.8214444816112518,-0.0003013624344021082,0.1,-0.00022044964134693146,0.003336527,-0.06110544987022877,0.01739550307393074
2,13,1810432,593,0.01142578125,0.0001041304347826087,2205,-27.918526114225386,0.19759386777877808,0.0014161666855216025,0.1,0.020379964262247086,0.0001714637,-0.05168941067531705,0.21110310778021812
3,23,1814528,524,0.005517578125,0.00010391304347826087,2210,-26.37421064078808,0.2801610231399536,-0.0005144829920027405,0.1,0.013659968040883541,0.00028346258,-0.059092781599611045,0.12145494138821959
4,33,1818624,489,0.01162109375,0.00010369565217391305,2215,-26.427991656064986,0.427548348903656,0.0010944798472337426,0.1,0.021833907812833786,0.000981915,-0.054406009148806334,0.12352962577715516
5,43,1822720,474,0.009619140625,0.00010347826086956522,2220,-26.4982312554121,0.4907187223434448,-0.00018491086084395647,0.1,0.008170446380972862,0.0004411707,-0.05606680698692799,0.08293004706501961
6,52,1826816,465,0.0068359375,0.0001032608695652174,2225,-26.49197380363941,0.5546684563159943,-0.00015288279391825199,0.1,0.010595636442303658,0.00026268317,-0.05099329249933362,0.07575636552646756
7,62,1830912,458,0.008056640625,0.00010304347826086957,2230,-26.460849828124047,0.5650342106819153,-0.0006434662966057659,0.1,0.004579138942062855,0.0007418599,-0.05091509716585278,0.05145194479264319
8,72,1835008,453,0.007763671875,0.00010282608695652174,2235,-26.369009698033334,0.6396157443523407,-0.00025088274269364775,0.1,0.007475255057215691,0.00021343364,-0.051765643246471885,0.04544018539600074
9,81,1839104,450,0.009228515625,0.00010260869565217392,2240,-26.416507674455644,0.6943433880805969,-0.0007085961755365133,0.1,0.003314067143946886,0.0007341742,-0.051045168470591304,0.037893373239785436
10,91,1843200,448,0.013232421875,0.00010239130434782609,2245,-26.453613113760948,0.7068596482276917,-7.33829045202583e-05,0.1,0.003272605361416936,0.0016374723,-0.06972802206873893,0.03524960689246655
11,100,1847296,447,0.01181640625,0.00010217391304347827,2250,-26.440983229279517,0.7077374458312988,-0.000853412802098319,0.1,0.006176390685141087,0.0008881087,-0.06515259081497789,0.03352210724260658
12,110,1851392,445,0.0095703125,0.00010195652173913044,2255,-26.368235484361648,0.7545356005430222,-0.0006282801856286824,0.1,-0.0010825255885720253,0.0005765207,-0.058792457543313505,0.020607209764420986
13,120,1855488,443,0.01162109375,0.00010173913043478261,2260,-26.419902836084365,0.7942615449428558,-0.000721335643902421,0.1,-5.4419273510575294e-05,0.0009286221,-0.055860222037881616,0.02016995067242533
14,129,1859584,442,0.0134765625,0.00010152173913043479,2265,-26.430109152793886,0.7222569584846497,-0.0010124500782694667,0.1,-0.003421829082071781,0.0013909584,-0.062302345782518385,0.023640964133664965
15,139,1863680,441,0.009521484375,0.00010130434782608696,2270,-26.485336315631866,0.8090122491121292,-0.00022737670224159956,0.1,-0.0006568063981831074,0.0009178716,-0.05468112835660577,0.017943710496183485
16,148,1867776,441,0.01103515625,0.00010108695652173914,2275,-26.507936823368073,0.8397552669048309,-0.0009223773085977882,0.1,0.0030005136504769325,0.0009076262,-0.05720561388880015,0.016384732839651407
17,157,1871872,440,0.01318359375,0.00010086956521739131,2280,-26.434291782975198,0.817666232585907,-5.1917502423748375e-05,0.1,0.0072671519592404366,0.0017552527,-0.050867524929344654,0.013272801390849054
18,167,1875968,440,0.01005859375,0.00010065217391304348,2285,-26.467538229823113,0.8353886157274246,-3.744013956747949e-05,0.1,0.0016093668527901173,0.0010011259,-0.04943857816979289,0.015323143498972059
19,176,1880064,439,0.007763671875,0.00010043478260869566,2290,-26.367475926876068,0.7990067899227142,-0.00031034817220643163,0.1,0.004236715380102396,0.0007415526,-0.03770585702732206,0.014634300221223384
20,186,1884160,438,0.017822265625,0.00010021739130434783,2295,-26.49043197631836,0.8047472536563873,-0.0011835145123768598,0.1,1.8545426428318024e-05,0.0014047861,-0.05190334878861904,0.01529537234455347
1,2,1888256,1463,0.010888671875,0.0001,2300,-26.50093608498573,0.8597488105297089,-0.0016954498074483126,0.1,-0.0015565159264951944,0.0009986683,-0.048024581465870145,0.010645115713123232
2,12,1892352,642,0.008837890625,0.00010395833333333333,2305,-23.749350244998933,0.13314801454544067,0.00018136208527721464,0.1,0.01903581991791725,0.00029876345,-0.0481367620639503,0.17878948003053666
3,22,1896448,550,0.005615234375,0.00010375,2310,-22.206243059635163,0.14893293380737305,-0.0001900414063129574,0.1,0.014618324115872383,0.0006965452,-0.048394682630896566,0.15254167150706052
4,33,1900544,495,0.005517578125,0.00010354166666666667,2315,-22.12150274991989,0.19567251205444336,0.00027062061126343907,0.1,0.010689104907214642,0.00050755235,-0.04699525935575366,0.1378638630732894
5,43,1904640,466,0.012353515625,0.00010333333333333334,2320,-22.207464681863783,0.34535783529281616,-9.038083953782916e-05,0.1,0.00834985077381134,0.00094435026,-0.053657869808375835,0.0693597063422203
6,53,1908736,456,0.008935546875,0.000103125,2325,-22.172581976652147,0.3940765857696533,-0.00013708591577596963,0.1,0.007458991836756468,0.0005528151,-0.053833302855491635,0.06115987775847316
7,63,1912832,452,0.01083984375,0.00010291666666666667,2330,-22.264745802283286,0.5202707052230835,-0.0007234684366267174,0.1,0.0046853674575686455,0.00037195545,-0.06465850258246064,0.0631807126570493
8,72,1916928,450,0.0126953125,0.00010270833333333334,2335,-22.221381825208663,0.5718306005001068,-0.00024588009109720587,0.1,0.004886141046881676,0.00041565258,-0.05510510122403502,0.04112469544634223
9,82,1921024,446,0.009814453125,0.00010250000000000001,2340,-22.125473015606403,0.590647429227829,-0.0007689240854233503,0.1,0.0009130304679274559,0.00047126465,-0.05605636378750205,0.03533231127075851
10,91,1925120,445,0.011279296875,0.00010229166666666667,2345,-22.140631259679793,0.6131723523139954,-0.0005568455846514553,0.1,0.005720873363316059,0.0005202003,-0.04947504112496972,0.033956141048111024
11,101,1929216,444,0.01943359375,0.00010208333333333334,2350,-22.285076400339605,0.6870481371879578,-0.0005122802453115582,0.1,-0.0001982627436518669,0.0005326395,-0.06955803288146853,0.030916548613458873
12,110,1933312,443,0.011328125,0.00010187500000000001,2355,-22.159694189131258,0.6727325320243835,-0.0007423630042467267,0.1,-0.002392488531768322,0.0009293815,-0.050130697432905436,0.018947309150826187
13,120,1937408,443,0.01669921875,0.00010166666666666668,2360,-22.152861233651638,0.7439633309841156,-0.0006523392745293677,0.1,-0.000723022036254406,0.001669842,-0.056624197959899904,0.014034675539005548
14,129,1941504,443,0.01337890625,0.00010145833333333334,2365,-22.180727666020392,0.7974001467227936,-0.0010649775387719274,0.1,0.0009054894326254725,0.0016193213,-0.05526025984436274,0.012919278186745941
15,139,1945600,441,0.01357421875,0.00010125,2370,-22.13304697781801,0.7822605073451996,-0.00023497974034398795,0.1,-0.0012352829799056053,0.00056990003,-0.04954023463651538,0.01196005258243531
16,148,1949696,441,0.0107421875,0.00010104166666666667,2375,-22.08868924111128,0.8151748180389404,-0.0014120419102255255,0.1,-0.0017451769672334194,0.0009351598,-0.04498646054416895,0.008757362619508057
17,157,1953792,441,0.01220703125,0.00010083333333333334,2380,-22.129595605432986,0.7848866134881973,-0.0016338580811861903,0.1,-0.0009315528441220522,0.0013841693,-0.04512610277161002,0.009770828858017921
18,166,1957888,441,0.012744140625,0.000100625,2385,-22.110098156630993,0.8305723071098328,-0.0003019234514795244,0.1,-0.0024755247868597507,0.0010525458,-0.041639561764895916,0.006611592439003289
19,176,1961984,441,0.00869140625,0.00010041666666666666,2390,-22.010129878520967,0.8174915313720703,-0.0008686208399012685,0.1,0.002180280163884163,0.0006192345,-0.03815424111671746,0.006478883809177205
20,185,1966080,441,0.013525390625,0.00010020833333333333,2395,-22.145616701543332,0.8301533162593842,-0.0016554918809561058,0.1,-0.004249256104230881,0.001364762,-0.04923579320311546,0.006536412512650714
1,2,1970176,1637,0.012060546875,0.0001,2400,-22.15013629436493,0.8657027035951614,-0.002402986865490675,0.1,-0.00626162625849247,0.0017616039,-0.04870634395629168,0.005382613878464326
2,12,1974272,674,0.010986328125,0.0001038,2405,-20.819410691261293,0.2462443709373474,-0.001114884839626029,0.1,0.0050164321437478065,0.0010860107,-0.052640246041119096,0.05379904992878437
3,22,1978368,555,0.009619140625,0.00010360000000000001,2410,-20.057609565854072,0.35157954692840576,-0.0002196838497184217,0.1,0.0011079171672463417,0.00070167833,-0.04420035998336971,0.032366825616918504
4,31,1982464,517,0.011767578125,0.0001034,2415,-20.008938008248805,0.35824793577194214,0.00018250925932079555,0.1,0.0030689439736306667,0.0009437051,-0.04189777295105159,0.023449192964471878
5,41,1986560,497,0.010302734375,0.0001032,2420,-20.031487208008766,0.5442290306091309,-0.0008750279899686575,0.1,0.0014497328083962202,0.0006131484,-0.045324078761041164,0.019083573552779853
6,50,1990656,485,0.008984375,0.00010300000000000001,2425,-19.9834174862504,0.4886589050292969,-0.0010241039795801043,0.1,0.0020161906722933054,0.0009414113,-0.04333099843934178,0.01728153007570654
7,60,1994752,477,0.00810546875,0.0001028,2430,-19.9900804156065,0.5970687866210938,-0.0009284665924496949,0.1,0.0005581788718700409,0.000564449,-0.04155092090368271,0.014959027874283493
8,69,1998848,470,0.01015625,0.00010260000000000001,2435,-20.0309162953496,0.6726707518100739,-0.0009330820059403778,0.1,-0.0006089592352509499,0.0011728117,-0.046038878662511704,0.010969829931855201
9,79,2002944,466,0.011572265625,0.00010240000000000001,2440,-20.02008130401373,0.7076263129711151,-0.0004200727213174105,0.1,-0.0012712354073300958,0.0017945492,-0.048297321423888206,0.008196078275796026
10,88,2007040,462,0.016748046875,0.0001022,2445,-20.05802076280117,0.7657470703125,-0.001282994612120092,0.1,0.0012994256103411317,0.0010599853,-0.05236050402745605,0.006896983401384204
11,97,2011136,460,0.01884765625,0.00010200000000000001,2450,-20.068257532119752,0.7317687273025513,-0.00012439932907000185,0.1,0.004557185340672731,0.002220184,-0.06520913196727633,0.008885542070493102
12,107,2015232,458,0.02021484375,0.00010180000000000001,2455,-20.05268837183714,0.7963704466819763,-0.0027011472440790383,0.1,-0.00585815217345953,0.0024426284,-0.058126363158226016,0.005492758215405047
13,116,2019328,456,0.014794921875,0.0001016,2460,-20.009722888171673,0.7958323955535889,-0.002214682684279978,0.1,-0.0025799304712563753,0.0018852218,-0.0487879041582346,0.004660244064871222
14,126,2023424,454,0.02314453125,0.00010140000000000001,2465,-19.997289049625397,0.7991428971290588,-0.0005118843750096857,0.1,-0.0026980896946042776,0.0021265976,-0.04358231835067272,0.005435880768345669
15,135,2027520,452,0.02060546875,0.00010120000000000001,2470,-20.067128269672395,0.8608139008283615,-0.002004164608661085,0.1,-0.00228301202878356,0.0016924979,-0.05156750688329339,0.004432402754900977
16,145,2031616,451,0.012451171875,0.000101,2475,-20.035735467970373,0.8551231473684311,-0.0013330326182767749,0.1,-0.004474879242479801,0.0010057174,-0.04195084325037897,0.0030856964440317824
17,154,2035712,450,0.01376953125,0.00010080000000000001,2480,-20.080422831475733,0.8621296584606171,-0.002245706901885569,0.1,-0.0009079810697585344,0.0011096888,-0.043279947619885205,0.004036628556787036
18,163,2039808,450,0.01142578125,0.0001006,2485,-20.081917663514613,0.815673366189003,-0.0014854420558549463,0.1,-0.0039792777970433235,0.0010207789,-0.04356607189401984,0.005498566525056958
19,173,2043904,449,0.0130859375,0.0001004,2490,-20.022309498786925,0.8129901885986328,-0.00017214745748788117,0.1,-0.006529398262500763,0.0005126926,-0.0366684531327337,0.004416267445776612
20,182,2048000,449,0.01044921875,0.00010020000000000001,2495,-19.980390792191027,0.8489900231361389,-0.0003999758744612336,0.1,-0.0020341346971690655,0.00072652986,-0.03453308320604265,0.0026711492304457352
1,2,2052096,1521,0.01044921875,0.0001,2500,-20.0280679038167,0.8570965975522995,0.0003569273860193789,0.1,-0.0031870417296886444,0.0011553967,-0.034164527477696535,0.002938825191813521
2,12,2056192,636,0.008984375,0.00010365384615384616,2505,-19.92142255857587,0.5449028015136719,-0.0015287848829757423,0.1,-0.00348481722176075,0.0005457365,-0.03292691139504313,0.0018544421720434912
3,23,2060288,530,0.014111328125,0.00010346153846153846,2510,-19.888100412636994,0.8442124128341675,-0.0010696547746192665,0.1,-0.0025608125142753124,0.0015261797,-0.03963362528011203,0.001250182201329153
4,32,2064384,502,0.01357421875,0.00010326923076923077,2515,-19.905230899602174,0.8326134085655212,-0.0007000813377089799,0.1,-0.005934040527790785,0.0017095895,-0.033825344312936066,0.0017075674855732358
5,42,2068480,476,0.0099609375,0.00010307692307692309,2520,-19.86234521985054,0.801212877035141,-0.00038305963098537175,0.1,-0.001636825269088149,0.0016241586,-0.02672295947559178,0.0016573422122746705
6,52,2072576,465,0.011962890625,0.00010288461538461539,2525,-19.827832752168177,0.7830163389444351,-0.002245613088598475,0.1,-0.004685559775680304,0.0022975048,-0.027623838046565652,0.0016789196437457577
7,62,2076672,458,0.012158203125,0.0001026923076923077,2530,-19.852791345715524,0.8313363194465637,-0.0015479926252737642,0.1,-0.0031512847635895014,0.001161991,-0.033848441950976846,0.0017771639162674547
8,71,2080768,455,0.012841796875,0.00010250000000000001,2535,-19.85311551839113,0.8246930688619614,-0.001510571432299912,0.1,-0.0027085239998996258,0.0018032284,-0.027777068642899395,0.001069785192521522
9,81,2084864,453,0.00703125,0.00010230769230769232,2540,-19.843179086595775,0.8573466241359711,-0.0008461475605145097,0.1,-0.002952121663838625,0.0018036927,-0.024324490828439592,0.000819568324368447
10,90,2088960,451,0.007568359375,0.00010211538461538462,2545,-19.83183199495077,0.8707045018672943,-0.0019171166291926055,0.1,-0.003119002329185605,0.0008943809,-0.022164063551463185,0.0005793136155261891
11,100,2093056,450,0.007080078125,0.00010192307692307694,2550,-19.814407292604447,0.8478792011737823,-0.0022278813295997677,0.1,-0.002651884686201811,0.0009808848,-0.021701824199408293,0.0008348822448169813
12,109,2097152,449,0.008203125,0.00010173076923076924,2555,-19.820446332991125,0.8574775904417038,-0.001406287617282942,0.1,-0.0016558836214244366,0.0010657811,-0.024786010035313666,0.0009202554130752106
13,118,2101248,448,0.005712890625,0.00010153846153846153,2560,-19.816367201805114,0.8442500233650208,-0.0017689523578155787,0.1,-0.005826647859066725,0.00063973473,-0.0202607739251107,0.0007303625236090739
14,128,2105344,446,0.010205078125,0.00010134615384615385,2565,-19.818128138780594,0.845554992556572,-0.00021010339260101317,0.1,-0.0017632544040679932,0.0015627455,-0.0221375563647598,0.0012137836965848692
15,137,2109440,445,0.00703125,0.00010115384615384615,2570,-19.83992571771145,0.82168048620224,-0.0009631746273953467,0.1,-0.003941387869417667,0.0011856712,-0.020680625829845665,0.0016145138477440923
16,147,2113536,445,0.00771484375,0.00010096153846153846,2575,-19.862627426683904,0.8177639991044998,-0.0020624567405320704,0.1,-0.0056436494924128056,0.0016630692,-0.02257858361117542,0.0018155451543862
17,156,2117632,444,0.007373046875,0.00010076923076923077,2580,-19.87864246994257,0.7907084226608276,-0.001608824252616614,0.1,-0.0031553059816360474,0.0005992923,-0.025732798920944332,0.002403781036264263
18,165,2121728,444,0.00908203125,0.00010057692307692308,2585,-19.851822844147684,0.8558465242385864,-0.0016788440407253802,0.1,-0.0027122371830046177,0.0008236731,-0.02554104132577777,0.0011378027265891433
19,175,2125824,443,0.0076171875,0.00010038461538461538,2590,-19.88464602738619,0.8320213407278061,-0.0011061014549341053,0.1,-0.003088529920205474,0.0013219673,-0.02475558565929532,0.0019445195561274887
20,184,2129920,442,0.005126953125,0.0001001923076923077,2595,-19.858235199153423,0.7710537910461426,-0.0013780899404082446,0.1,-0.0027172022964805365,0.0006583433,-0.0188850600970909,0.0015937556701828726
1,2,2134016,1404,0.008447265625,0.0001,2600,-19.841090164482594,0.8465853184461594,-0.0016880093258805572,0.1,-0.0032569661270827055,0.0011030678,-0.0220990598667413,0.0010861837799893692
2,13,2138112,601,0.00654296875,0.00010351851851851852,2605,-20.14221579939127,-0.20947420597076416,-0.0006239518756046891,0.1,-0.0006114298012107611,0.0008393644,-0.019369176286272705,0.0053439042705576865
3,23,2142208,528,0.005419921875,0.00010333333333333334,2610,-20.30494631230831,0.3632897138595581,-0.0004817296226974577,0.1,0.0004313904792070389,0.0003804962,-0.023191744880750775,0.004941518773557618
4,33,2146304,494,0.008544921875,0.00010314814814814815,2615,-20.321567836403847,0.3008137345314026,-0.0007665084674954414,0.1,-0.0020428237039595842,0.0005686595,-0.022386154858395457,0.003002786258002743
5,44,2150400,464,0.00849609375,0.00010296296296296297,2620,-20.309482266008853,0.4705570936203003,-0.000431710435077548,0.1,0.00031148549169301987,0.0006838278,-0.02233020751737058,0.004786735834204592
6,53,2154496,456,0.008447265625,0.00010277777777777778,2625,-20.321830466389656,0.5643500685691833,-0.0006423908751457929,0.1,-0.0022574139293283224,0.0009197348,-0.023850981472060086,0.001634016915340908
7,63,2158592,451,0.00712890625,0.0001025925925925926,2630,-20.312395893931388,0.43046748638153076,-0.0006091814138926566,0.1,-0.0011371579021215439,0.00022286328,-0.019110536435618997,0.0017243152906303294
8,73,2162688,448,0.008935546875,0.00010240740740740741,2635,-20.315939535498618,0.5233676135540009,-0.0010963544918922707,0.1,-0.0009169154800474644,0.00088253146,-0.025399498525075614,0.0023694752278970556
9,82,2166784,446,0.010595703125,0.00010222222222222223,2640,-20.31433292597532,0.4777714014053345,-0.0013093159301206469,0.1,-0.0027118995785713196,0.00090110756,-0.020910306996665896,0.0008910324395401403
10,92,2170880,444,0.011865234375,0.00010203703703703704,2645,-20.307298594415187,0.5503251254558563,-0.0004298844782169908,0.1,-0.0028562943916767836,0.0017367149,-0.02405679563526064,0.0007048892635793891
11,102,2174976,441,0.0068359375,0.00010185185185185186,2650,-20.31856326550245,-0.7846214771270752,-0.0016138894367031752,0.1,-0.0029649108182638884,0.0007062533,-0.02499804231338203,0.0015087713152752257
12,111,2179072,440,0.005859375,0.00010166666666666668,2655,-20.314343457072972,0.603360503911972,-0.0004980762954801321,0.1,-0.0027129340451210737,0.0011222013,-0.023504415433853863,0.0005898703107959591
13,120,2183168,440,0.009912109375,0.00010148148148148149,2660,-20.31430331289768,0.5695854425430298,0.00020824273815378547,0.1,0.014418561942875385,0.002702138,-0.02228508903644979,0.001152489718515426
14,130,2187264,439,0.004296875,0.0001012962962962963,2665,-20.30666270211339,0.47197532653808594,-0.0007739754917565733,0.1,-0.0012029759818688035,0.00048196607,-0.019189941394142807,0.000615157336142147
15,139,2191360,440,0.005517578125,0.00010111111111111112,2670,-20.295982636511326,0.39887189865112305,-0.0007291132060345262,0.1,-0.0016059314366430044,0.0005202845,-0.017986245080828668,0.0004858477233938174
16,148,2195456,440,0.0052734375,0.00010092592592592594,2675,-20.291375105679034,0.505106121301651,5.4641853785142304e-05,0.1,-0.002525579184293747,0.00092500064,-0.022259907075203957,0.0005180629719689023
17,158,2199552,440,0.007958984375,0.00010074074074074075,2680,-20.29772806197405,0.5692691802978516,-0.0012853282678406686,0.1,-0.0021063892636448145,0.00080412923,-0.02247267928905785,0.0004324215504311724
18,167,2203648,439,0.00537109375,0.00010055555555555555,2685,-20.301740793287752,0.6236989498138428,-0.0015873618191108107,0.1,0.0009837452089414,0.0013189439,-0.01967433886602521,0.0002555883609602461
19,176,2207744,440,0.007568359375,0.00010037037037037038,2690,-20.299576990008354,0.6307324171066284,-0.0008252663770690561,0.1,-0.004235235042870045,0.00059556443,-0.02170265852473676,0.0002664514566276921
20,186,2211840,440,0.00751953125,0.0001001851851851852,2695,-20.302090037465096,0.6518113911151886,-0.0007745976850856096,0.1,-0.0013115275651216507,0.0012829293,-0.02388886217959225,0.00041962016803154256
1,2,2215936,1564,0.00830078125,0.0001,2700,-20.325866565704345,0.4285256862640381,-0.0012813937064493075,0.1,-0.0021787392906844616,0.0010419125,-0.029485189309343695,0.0004623320397513453
2,12,2220032,637,0.005908203125,0.00010339285714285714,2705,-20.745347775816917,-0.4329899549484253,-0.00043388414196670054,0.1,-0.0010905126109719276,0.0003926835,-0.03151664729230106,0.010312823078129441
3,22,2224128,547,0.0078125,0.00010321428571428572,2710,-20.949728138446808,0.04398089647293091,-0.0011326332169119269,0.1,-0.0015891370130702853,0.0012106976,-0.02945531443692744,0.008830402221065015
4,31,2228224,512,0.00869140625,0.0001030357142857143,2715,-20.911500295847656,0.25388580560684204,-0.0019653283117804675,0.1,-0.001269279746338725,0.00081346085,-0.03292745454236865,0.005497056641615927
5,41,2232320,494,0.0068359375,0.00010285714285714286,2720,-20.940044086128474,0.3222552537918091,-0.0006010217417497188,0.1,-0.0008573862141929567,0.0007621082,-0.029620883613824846,0.00528555476339534
6,50,2236416,484,0.0078125,0.00010267857142857143,2725,-20.962827146947383,0.33329474925994873,-0.000346439762506634,0.1,-0.0015344249550253153,0.00033731462,-0.02721024239435792,0.006084275961620733
7,60,2240512,474,0.008056640625,0.00010250000000000001,2730,-20.966209464371204,0.31558966636657715,-0.0008473850641166792,0.1,-0.001797855249606073,0.0003279058,-0.026671388489194214,0.003306101539055817
8,69,2244608,469,0.009765625,0.00010232142857142857,2735,-20.97140683248639,0.4051806926727295,-0.0009328911313787102,0.1,-0.0002297626342624426,0.0007217741,-0.027257616352289914,0.0031507888750638815
9,79,2248704,466,0.005517578125,0.00010214285714285715,2740,-20.987550459206105,0.43661922216415405,-0.0010451680747792125,0.1,-0.0009369874023832381,0.0009921851,-0.02543236091732979,0.0019654194096801803
10,88,2252800,462,0.004345703125,0.00010196428571428573,2745,-20.94419134259224,0.4807141423225403,-0.00090625787852332,0.1,-0.0011757421307265759,0.0018045777,-0.023979270178824664,0.002438085261383094
11,97,2256896,460,0.005859375,0.00010178571428571429,2750,-20.93829678893089,0.5860612392425537,-0.00035577028465922923,0.1,-0.0019316752441227436,0.00024245329,-0.02557081403210759,0.003770633228123188
12,107,2260992,459,0.0078125,0.00010160714285714287,2755,-20.928455929905176,0.6819100677967072,-0.0008435100084170699,0.1,-0.0006809558835811913,0.00021491625,-0.027882966538891198,0.0027673807984683664
13,116,2265088,456,0.002880859375,0.00010142857142857143,2760,-20.94718804448843,0.6715717315673828,-0.0004616417922079563,0.1,-0.0009942800970748067,0.00035187966,-0.027207526098936795,0.0016105248330859467
14,125,2269184,455,0.00419921875,0.00010125,2765,-20.93171927407384,0.7205794751644135,-0.0006514834007248282,0.1,-0.001202919171191752,0.0009643165,-0.030525574833154677,0.0022810882685007526
15,135,2273280,454,0.001708984375,0.00010107142857142857,2770,-20.910788545012473,0.7440089583396912,-0.0002791528997477144,0.1,-0.0001072411541827023,7.378825e-05,-0.029532912094146012,0.0016848374390974641
16,144,2277376,452,0.007666015625,0.00010089285714285715,2775,-20.912500046491623,0.7210322022438049,-0.0002442301018163562,0.1,-0.00018356024520471692,0.000772863,-0.03740161880850792,0.0016343796451110393
17,154,2281472,451,0.007568359375,0.00010071428571428571,2780,-20.944055381268264,0.6831643879413605,-0.0005632755346596241,0.1,-0.0012789658503606915,0.00048620164,-0.042100663855671884,0.0012257568560016807
18,163,2285568,450,0.120703125,0.00010053571428571429,2785,-20.90673128888011,0.5257697403430939,0.004884023568592966,0.1,0.0022180331870913506,0.03357006,-0.17685403265058994,0.0027202434284845367
19,173,2289664,449,0.016357421875,0.00010035714285714286,2790,-20.900366359502076,0.7062864303588867,-0.0009584192011971027,0.1,-0.004270562436431646,0.00045521933,-0.17625655122101308,0.0021852311328984797
20,183,2293760,447,0.0208984375,0.00010017857142857143,2795,-20.933621448874472,0.6645989120006561,-0.0012726663204375654,0.1,-0.0015355111099779606,0.00094150705,-0.18468774929642678,0.0012917024883790872
1,3,2297856,1318,0.029345703125,0.0001,2800,-20.933812317848204,0.7635695934295654,-0.0008786440594121814,0.1,-0.003361910115927458,0.00091116683,-0.1986693412065506,0.0010190751956542954
2,12,2301952,636,0.030712890625,0.00010327586206896552,2805,-21.701934518665077,0.37140995264053345,-0.0009670453320723027,0.1,7.641431875526905e-05,0.0011105243,-0.2092114221304655,0.024636183492839338
3,22,2306048,549,0.008935546875,0.00010310344827586207,2810,-22.15904301404953,0.5125499069690704,-0.00014552542270394043,0.1,0.0003202841617166996,0.00031783152,-0.18935424350202085,0.01978390053845942
4,32,2310144,509,0.01484375,0.00010293103448275863,2815,-22.13575867936015,0.5071500241756439,-0.0006258428213186562,0.1,-0.0018440231215208769,0.00050574035,-0.2000842411071062,0.019914030679501593
5,41,2314240,490,0.011083984375,0.00010275862068965518,2820,-22.162719456702472,0.5499992966651917,-0.0010750671324785798,0.1,-0.0002482426352798939,0.0006489705,-0.22080083712935447,0.01678061073180288
6,51,2318336,479,0.02998046875,0.00010258620689655173,2825,-22.09762750029564,0.6278426051139832,-0.00046426053158938886,0.1,0.002777744783088565,0.0007319421,-0.23734613060951232,0.023098201700486244
7,60,2322432,472,0.01435546875,0.00010241379310344828,2830,-22.09689281091094,0.6451812982559204,-0.00027419764082878826,0.1,-0.002176435198634863,0.00058501866,-0.2514924440532923,0.015731145173776894
8,70,2326528,467,0.029248046875,0.00010224137931034484,2835,-22.124196804463864,0.6783675849437714,-0.0006917610939126462,0.1,-0.001751819858327508,0.00041497068,-0.2692397654056549,0.011603604245465249
9,79,2330624,461,0.03369140625,0.0001020689655172414,2840,-22.168020913898946,0.6955733299255371,-0.0006226499448530376,0.1,0.0004907709080725908,0.0013336693,-0.2995799697935581,0.009817599470261484
10,89,2334720,458,0.037548828125,0.00010189655172413794,2845,-22.132718349844218,0.778906375169754,0.000581661905744113,0.1,0.0005088956095278263,0.0008811052,-0.313868311047554,0.008750540588516742
11,98,2338816,455,0.05634765625,0.00010172413793103449,2850,-22.111533076763152,0.7144480645656586,-0.0014190879883244634,0.1,-0.004273334518074989,0.0022937555,-0.3358838833868504,0.009371158364228905
12,108,2342912,453,0.087158203125,0.00010155172413793103,2855,-22.024778464734553,0.7083321809768677,-0.00025832896353676914,0.1,-0.0015999965835362673,0.0054967543,-0.3806696072220802,0.014881323999725282
